Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths
,Sao Tome and Principe,0.18636,6.613081,4/1/20,0,0
,Afghanistan,33.0,65.0,4/2/20,273,6
,Albania,41.1533,20.1683,4/2/20,277,16
,Algeria,28.0339,1.6596,4/2/20,986,86
,Andorra,42.5063,1.5218,4/2/20,428,15
,Angola,-11.2027,17.8739,4/2/20,8,2
,Antigua and Barbuda,17.0608,-61.7964,4/2/20,9,0
,Argentina,-38.4161,-63.6167,4/2/20,1133,36
,Armenia,40.0691,45.0382,4/2/20,663,7
Australian Capital Territory,Australia,-35.4735,149.0124,4/2/20,87,1
New South Wales,Australia,-33.8688,151.2093,4/2/20,2298,10
Northern Territory,Australia,-12.4634,130.8456,4/2/20,21,0
Queensland,Australia,-28.0167,153.4,4/2/20,835,4
South Australia,Australia,-34.9285,138.6007,4/2/20,367,0
Tasmania,Australia,-41.4545,145.9707,4/2/20,72,2
Victoria,Australia,-37.8136,144.9631,4/2/20,1036,5
Western Australia,Australia,-31.9505,115.8605,4/2/20,400,2
,Austria,47.5162,14.5501,4/2/20,11129,158
,Azerbaijan,40.1431,47.5769,4/2/20,400,5
,Bahamas,25.0343,-77.3963,4/2/20,24,1
,Bahrain,26.0275,50.55,4/2/20,643,4
,Bangladesh,23.685,90.3563,4/2/20,56,6
,Barbados,13.1939,-59.5432,4/2/20,46,0
,Belarus,53.7098,27.9534,4/2/20,304,4
,Belgium,50.8333,4.0,4/2/20,15348,1011
,Benin,9.3077,2.3158,4/2/20,13,0
,Bhutan,27.5142,90.4336,4/2/20,5,0
,Bolivia,-16.2902,-63.5887,4/2/20,123,8
,Bosnia and Herzegovina,43.9159,17.6791,4/2/20,533,16
,Brazil,-14.235,-51.9253,4/2/20,8044,324
,Brunei,4.5353,114.7277,4/2/20,133,1
,Bulgaria,42.7339,25.4858,4/2/20,457,10
,Burkina Faso,12.2383,-1.5616,4/2/20,288,16
,Cabo Verde,16.5388,-23.0418,4/2/20,6,1
,Cambodia,11.55,104.9167,4/2/20,110,0
,Cameroon,3.8480000000000003,11.5021,4/2/20,306,7
Alberta,Canada,53.9333,-116.5765,4/2/20,969,13
British Columbia,Canada,49.2827,-123.1207,4/2/20,1121,31
Grand Princess,Canada,37.6489,-122.6655,4/2/20,13,0
Manitoba,Canada,53.7609,-98.8139,4/2/20,167,1
New Brunswick,Canada,46.5653,-66.4619,4/2/20,91,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/2/20,183,1
Nova Scotia,Canada,44.681999999999995,-63.7443,4/2/20,193,0
Ontario,Canada,51.2538,-85.3232,4/2/20,2793,53
Prince Edward Island,Canada,46.5107,-63.4168,4/2/20,22,0
Quebec,Canada,52.9399,-73.5491,4/2/20,5518,36
Saskatchewan,Canada,52.9399,-106.4509,4/2/20,206,3
,Central African Republic,6.6111,20.9394,4/2/20,3,0
,Chad,15.4542,18.7322,4/2/20,8,0
,Chile,-35.6751,-71.543,4/2/20,3404,18
Anhui,China,31.8257,117.2264,4/2/20,990,6
Beijing,China,40.1824,116.4142,4/2/20,582,8
Chongqing,China,30.0572,107.874,4/2/20,579,6
Fujian,China,26.0789,117.9874,4/2/20,345,1
Gansu,China,37.8099,101.0583,4/2/20,138,2
Guangdong,China,23.3417,113.4244,4/2/20,1507,8
Guangxi,China,23.8298,108.7881,4/2/20,254,2
Guizhou,China,26.8154,106.8748,4/2/20,146,2
Hainan,China,19.1959,109.7453,4/2/20,168,6
Hebei,China,39.549,116.1306,4/2/20,325,6
Heilongjiang,China,47.861999999999995,127.7615,4/2/20,488,13
Henan,China,33.882,113.61399999999999,4/2/20,1276,22
Hong Kong,China,22.3,114.2,4/2/20,802,4
Hubei,China,30.9756,112.2707,4/2/20,67802,3199
Hunan,China,27.6104,111.7088,4/2/20,1019,4
Inner Mongolia,China,44.0935,113.9448,4/2/20,117,1
Jiangsu,China,32.9711,119.455,4/2/20,647,0
Jiangxi,China,27.614,115.7221,4/2/20,937,1
Jilin,China,43.6661,126.1923,4/2/20,98,1
Liaoning,China,41.2956,122.6085,4/2/20,141,2
Macau,China,22.1667,113.55,4/2/20,41,0
Ningxia,China,37.2692,106.1655,4/2/20,75,0
Qinghai,China,35.7452,95.9956,4/2/20,18,0
Shaanxi,China,35.1917,108.8701,4/2/20,255,3
Shandong,China,36.3427,118.1498,4/2/20,775,7
Shanghai,China,31.201999999999998,121.4491,4/2/20,522,6
Shanxi,China,37.5777,112.2922,4/2/20,137,0
Sichuan,China,30.6171,102.7103,4/2/20,554,3
Tianjin,China,39.3054,117.323,4/2/20,176,3
Tibet,China,31.6927,88.0924,4/2/20,1,0
Xinjiang,China,41.1129,85.2401,4/2/20,76,3
Yunnan,China,24.974,101.48700000000001,4/2/20,183,2
Zhejiang,China,29.1832,120.0934,4/2/20,1258,1
,Colombia,4.5709,-74.2973,4/2/20,1161,19
,Congo (Brazzaville),-4.0383,21.7587,4/2/20,22,2
,Congo (Kinshasa),-4.0383,21.7587,4/2/20,134,13
,Costa Rica,9.7489,-83.7534,4/2/20,396,2
,Cote d'Ivoire,7.54,-5.5471,4/2/20,194,1
,Croatia,45.1,15.2,4/2/20,1011,7
,Diamond Princess,0.0,0.0,4/2/20,712,11
,Cuba,22.0,-80.0,4/2/20,233,6
,Cyprus,35.1264,33.4299,4/2/20,356,10
,Czechia,49.8175,15.472999999999999,4/2/20,3858,44
Faroe Islands,Denmark,61.8926,-6.9118,4/2/20,177,0
Greenland,Denmark,71.7069,-42.6043,4/2/20,10,0
,Denmark,56.2639,9.5018,4/2/20,3386,123
,Djibouti,11.8251,42.5903,4/2/20,40,0
,Dominican Republic,18.7357,-70.1627,4/2/20,1380,60
,Ecuador,-1.8312,-78.1834,4/2/20,3163,120
,Egypt,26.0,30.0,4/2/20,865,58
,El Salvador,13.7942,-88.8965,4/2/20,41,2
,Equatorial Guinea,1.5,10.0,4/2/20,15,0
,Eritrea,15.1794,39.7823,4/2/20,22,0
,Estonia,58.5953,25.0136,4/2/20,858,11
,Eswatini,-26.5225,31.4659,4/2/20,9,0
,Ethiopia,9.145,40.4897,4/2/20,29,0
,Fiji,-17.7134,178.065,4/2/20,7,0
,Finland,64.0,26.0,4/2/20,1518,19
French Guiana,France,3.9339,-53.1258,4/2/20,51,0
French Polynesia,France,-17.6797,149.4068,4/2/20,37,0
Guadeloupe,France,16.25,-61.5833,4/2/20,128,6
Mayotte,France,-12.8275,45.1662,4/2/20,116,1
New Caledonia,France,-20.9043,165.618,4/2/20,18,0
Reunion,France,-21.1351,55.2471,4/2/20,308,0
Saint Barthelemy,France,17.9,-62.8333,4/2/20,6,0
St Martin,France,18.0708,-63.0501,4/2/20,22,1
Martinique,France,14.6415,-61.0242,4/2/20,138,3
,France,46.2276,2.2137,4/2/20,59105,5387
,Gabon,-0.8037,11.6094,4/2/20,21,1
,Gambia,13.4432,-15.3101,4/2/20,4,1
,Georgia,42.3154,43.3569,4/2/20,134,0
,Germany,51.0,9.0,4/2/20,84794,1107
,Ghana,7.9465,-1.0232,4/2/20,204,5
,Greece,39.0742,21.8243,4/2/20,1544,53
,Guatemala,15.7835,-90.2308,4/2/20,47,1
,Guinea,9.9456,-9.6966,4/2/20,52,0
,Guyana,5.0,-58.75,4/2/20,19,4
,Haiti,18.9712,-72.2852,4/2/20,16,0
,Holy See,41.9029,12.4534,4/2/20,7,0
,Honduras,15.2,-86.2419,4/2/20,219,14
,Hungary,47.1625,19.5033,4/2/20,585,21
,Iceland,64.9631,-19.0208,4/2/20,1319,4
,India,21.0,78.0,4/2/20,2543,72
,Indonesia,-0.7893,113.9213,4/2/20,1790,170
,Iran,32.0,53.0,4/2/20,50468,3160
,Iraq,33.0,44.0,4/2/20,772,54
,Ireland,53.1424,-7.6921,4/2/20,3849,98
,Israel,31.0,35.0,4/2/20,6857,36
,Italy,43.0,12.0,4/2/20,115242,13915
,Jamaica,18.1096,-77.2975,4/2/20,47,3
,Japan,36.0,138.0,4/2/20,2495,62
,Jordan,31.24,36.51,4/2/20,299,5
,Kazakhstan,48.0196,66.9237,4/2/20,435,3
,Kenya,-0.0236,37.9062,4/2/20,110,3
,South Korea,36.0,128.0,4/2/20,9976,169
,Kuwait,29.5,47.75,4/2/20,342,0
,Kyrgyzstan,41.2044,74.7661,4/2/20,116,0
,Latvia,56.8796,24.6032,4/2/20,458,0
,Lebanon,33.8547,35.8623,4/2/20,494,16
,Liberia,6.4281,-9.4295,4/2/20,6,0
,Liechtenstein,47.14,9.55,4/2/20,75,0
,Lithuania,55.1694,23.8813,4/2/20,649,9
,Luxembourg,49.8153,6.1296,4/2/20,2487,30
,Madagascar,-18.7669,46.8691,4/2/20,59,0
,Malaysia,2.5,112.5,4/2/20,3116,50
,Maldives,3.2028,73.2207,4/2/20,19,0
,Malta,35.9375,14.3754,4/2/20,196,0
,Mauritania,21.0079,10.9408,4/2/20,6,1
,Mauritius,-20.2,57.5,4/2/20,169,7
,Mexico,23.6345,-102.5528,4/2/20,1378,37
,Moldova,47.4116,28.3699,4/2/20,505,6
,Monaco,43.7333,7.4167,4/2/20,60,1
,Mongolia,46.8625,103.8467,4/2/20,14,0
,Montenegro,42.5,19.3,4/2/20,144,2
,Morocco,31.7917,-7.0926,4/2/20,708,44
,Namibia,-22.9576,18.4904,4/2/20,14,0
,Nepal,28.1667,84.25,4/2/20,6,0
Aruba,Netherlands,12.5186,-70.0358,4/2/20,60,0
Curacao,Netherlands,12.1696,-68.99,4/2/20,11,1
Sint Maarten,Netherlands,18.0425,-63.0548,4/2/20,18,1
,Netherlands,52.1326,5.2913,4/2/20,14697,1339
,New Zealand,-40.9006,174.886,4/2/20,797,1
,Nicaragua,12.8654,-85.2072,4/2/20,5,1
,Niger,17.6078,8.0817,4/2/20,98,5
,Nigeria,9.082,8.6753,4/2/20,184,2
,North Macedonia,41.6086,21.7453,4/2/20,384,11
,Norway,60.472,8.4689,4/2/20,5147,50
,Oman,21.0,57.0,4/2/20,231,1
,Pakistan,30.3753,69.3451,4/2/20,2421,34
,Panama,8.538,-80.7821,4/2/20,1317,32
,Papua New Guinea,-6.315,143.9555,4/2/20,1,0
,Paraguay,-23.4425,-58.4438,4/2/20,77,3
,Peru,-9.19,-75.0152,4/2/20,1414,55
,Philippines,13.0,122.0,4/2/20,2633,107
,Poland,51.9194,19.1451,4/2/20,2946,57
,Portugal,39.3999,-8.2245,4/2/20,9034,209
,Qatar,25.3548,51.1839,4/2/20,949,3
,Romania,45.9432,24.9668,4/2/20,2738,115
,Russia,60.0,90.0,4/2/20,3548,30
,Rwanda,-1.9403,29.8739,4/2/20,84,0
,Saint Lucia,13.9094,-60.9789,4/2/20,13,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/2/20,2,0
,San Marino,43.9424,12.4578,4/2/20,245,30
,Saudi Arabia,24.0,45.0,4/2/20,1885,21
,Senegal,14.4974,-14.4524,4/2/20,195,1
,Serbia,44.0165,21.0059,4/2/20,1171,31
,Seychelles,-4.6796,55.492,4/2/20,10,0
,Singapore,1.2833,103.8333,4/2/20,1049,4
,Slovakia,48.669,19.699,4/2/20,426,1
,Slovenia,46.1512,14.9955,4/2/20,897,17
,Somalia,5.1521,46.1996,4/2/20,5,0
,South Africa,-30.5595,22.9375,4/2/20,1462,5
,Spain,40.0,-4.0,4/2/20,112065,10348
,Sri Lanka,7.0,81.0,4/2/20,151,4
,Sudan,12.8628,30.2176,4/2/20,8,2
,Suriname,3.9193,-56.0278,4/2/20,10,0
,Sweden,63.0,16.0,4/2/20,5568,308
,Switzerland,46.8182,8.2275,4/2/20,18827,536
,Taiwan*,23.7,121.0,4/2/20,339,5
,Tanzania,-6.369,34.8888,4/2/20,20,1
,Thailand,15.0,101.0,4/2/20,1875,15
,Togo,8.6195,0.8248,4/2/20,39,2
,Trinidad and Tobago,10.6918,-61.2225,4/2/20,94,5
,Tunisia,34.0,9.0,4/2/20,455,14
,Turkey,38.9637,35.2433,4/2/20,18135,356
,Uganda,1.0,32.0,4/2/20,45,0
,Ukraine,48.3794,31.1656,4/2/20,897,22
,United Arab Emirates,24.0,54.0,4/2/20,1024,8
Bermuda,United Kingdom,32.3078,-64.7505,4/2/20,35,0
Cayman Islands,United Kingdom,19.3133,-81.2546,4/2/20,28,1
Channel Islands,United Kingdom,49.3723,-2.3644,4/2/20,193,3
Gibraltar,United Kingdom,36.1408,-5.3536,4/2/20,88,0
Isle of Man,United Kingdom,54.2361,-4.5481,4/2/20,95,1
Montserrat,United Kingdom,16.7425,-62.1874,4/2/20,5,0
,United Kingdom,55.3781,-3.4360000000000004,4/2/20,33718,2921
,Uruguay,-32.5228,-55.7658,4/2/20,350,4
,US,37.0902,-95.7129,4/2/20,243616,5926
,Uzbekistan,41.3775,64.5853,4/2/20,205,2
,Venezuela,6.4238,-66.5897,4/2/20,146,5
,Vietnam,16.0,108.0,4/2/20,233,0
,Zambia,-15.4167,28.2833,4/2/20,39,1
,Zimbabwe,-20.0,30.0,4/2/20,9,1
Diamond Princess,Canada,0.0,0.0,4/2/20,0,1
,Dominica,15.415,-61.371,4/2/20,12,0
,Grenada,12.1165,-61.678999999999995,4/2/20,10,0
,Mozambique,-18.665695,35.529562,4/2/20,10,0
,Syria,34.802075,38.99681500000001,4/2/20,16,2
,Timor-Leste,-8.874217,125.727539,4/2/20,1,0
,Belize,13.1939,-59.5432,4/2/20,3,0
,Laos,19.856270000000002,102.495496,4/2/20,10,0
,Libya,26.3351,17.228331,4/2/20,11,1
,West Bank and Gaza,31.9522,35.2332,4/2/20,161,1
,Guinea-Bissau,11.8037,-15.1804,4/2/20,9,0
,Mali,17.570692,-3.996166000000001,4/2/20,36,3
,Saint Kitts and Nevis,17.357822,-62.782998,4/2/20,9,0
Northwest Territories,Canada,64.8255,-124.8457,4/2/20,2,0
Yukon,Canada,64.2823,-135.0,4/2/20,6,0
,Kosovo,42.602636,20.902977,4/2/20,125,1
,Burma,21.9162,95.956,4/2/20,20,1
Anguilla,United Kingdom,18.2206,-63.0686,4/2/20,3,0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/2/20,3,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/2/20,5,0
,MS Zaandam,0.0,0.0,4/2/20,9,2
,Botswana,-22.3285,24.6849,4/2/20,4,1
,Burundi,-3.3731,29.9189,4/2/20,3,0
,Sierra Leone,8.460555000000001,-11.779889,4/2/20,2,0
,Malawi,-13.254307999999998,34.301525,4/2/20,3,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/2/20,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/2/20,0,0
,South Sudan,6.8770000000000024,31.307,4/2/20,0,0
,Western Sahara,24.2155,-12.8858,4/2/20,0,0
,Sao Tome and Principe,0.18636,6.613081,4/2/20,0,0
,Afghanistan,33.0,65.0,4/3/20,281,6
,Albania,41.1533,20.1683,4/3/20,304,17
,Algeria,28.0339,1.6596,4/3/20,1171,105
,Andorra,42.5063,1.5218,4/3/20,439,16
,Angola,-11.2027,17.8739,4/3/20,8,2
,Antigua and Barbuda,17.0608,-61.7964,4/3/20,15,0
,Argentina,-38.4161,-63.6167,4/3/20,1265,39
,Armenia,40.0691,45.0382,4/3/20,736,7
Australian Capital Territory,Australia,-35.4735,149.0124,4/3/20,91,1
New South Wales,Australia,-33.8688,151.2093,4/3/20,2389,12
Northern Territory,Australia,-12.4634,130.8456,4/3/20,22,0
Queensland,Australia,-28.0167,153.4,4/3/20,873,4
South Australia,Australia,-34.9285,138.6007,4/3/20,396,0
Tasmania,Australia,-41.4545,145.9707,4/3/20,74,2
Victoria,Australia,-37.8136,144.9631,4/3/20,1085,7
Western Australia,Australia,-31.9505,115.8605,4/3/20,400,2
,Austria,47.5162,14.5501,4/3/20,11524,168
,Azerbaijan,40.1431,47.5769,4/3/20,443,5
,Bahamas,25.0343,-77.3963,4/3/20,24,1
,Bahrain,26.0275,50.55,4/3/20,672,4
,Bangladesh,23.685,90.3563,4/3/20,61,6
,Barbados,13.1939,-59.5432,4/3/20,51,0
,Belarus,53.7098,27.9534,4/3/20,351,4
,Belgium,50.8333,4.0,4/3/20,16770,1143
,Benin,9.3077,2.3158,4/3/20,16,0
,Bhutan,27.5142,90.4336,4/3/20,5,0
,Bolivia,-16.2902,-63.5887,4/3/20,132,9
,Bosnia and Herzegovina,43.9159,17.6791,4/3/20,579,17
,Brazil,-14.235,-51.9253,4/3/20,9056,359
,Brunei,4.5353,114.7277,4/3/20,134,1
,Bulgaria,42.7339,25.4858,4/3/20,485,14
,Burkina Faso,12.2383,-1.5616,4/3/20,302,16
,Cabo Verde,16.5388,-23.0418,4/3/20,6,1
,Cambodia,11.55,104.9167,4/3/20,114,0
,Cameroon,3.8480000000000003,11.5021,4/3/20,509,8
Alberta,Canada,53.9333,-116.5765,4/3/20,969,13
British Columbia,Canada,49.2827,-123.1207,4/3/20,1174,31
Grand Princess,Canada,37.6489,-122.6655,4/3/20,13,0
Manitoba,Canada,53.7609,-98.8139,4/3/20,182,2
New Brunswick,Canada,46.5653,-66.4619,4/3/20,91,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/3/20,195,1
Nova Scotia,Canada,44.681999999999995,-63.7443,4/3/20,207,0
Ontario,Canada,51.2538,-85.3232,4/3/20,3255,67
Prince Edward Island,Canada,46.5107,-63.4168,4/3/20,22,0
Quebec,Canada,52.9399,-73.5491,4/3/20,6101,61
Saskatchewan,Canada,52.9399,-106.4509,4/3/20,220,3
,Central African Republic,6.6111,20.9394,4/3/20,8,0
,Chad,15.4542,18.7322,4/3/20,8,0
,Chile,-35.6751,-71.543,4/3/20,3737,22
Anhui,China,31.8257,117.2264,4/3/20,990,6
Beijing,China,40.1824,116.4142,4/3/20,584,8
Chongqing,China,30.0572,107.874,4/3/20,579,6
Fujian,China,26.0789,117.9874,4/3/20,349,1
Gansu,China,37.8099,101.0583,4/3/20,138,2
Guangdong,China,23.3417,113.4244,4/3/20,1514,8
Guangxi,China,23.8298,108.7881,4/3/20,254,2
Guizhou,China,26.8154,106.8748,4/3/20,146,2
Hainan,China,19.1959,109.7453,4/3/20,168,6
Hebei,China,39.549,116.1306,4/3/20,326,6
Heilongjiang,China,47.861999999999995,127.7615,4/3/20,489,13
Henan,China,33.882,113.61399999999999,4/3/20,1276,22
Hong Kong,China,22.3,114.2,4/3/20,845,4
Hubei,China,30.9756,112.2707,4/3/20,67802,3203
Hunan,China,27.6104,111.7088,4/3/20,1019,4
Inner Mongolia,China,44.0935,113.9448,4/3/20,117,1
Jiangsu,China,32.9711,119.455,4/3/20,651,0
Jiangxi,China,27.614,115.7221,4/3/20,937,1
Jilin,China,43.6661,126.1923,4/3/20,98,1
Liaoning,China,41.2956,122.6085,4/3/20,141,2
Macau,China,22.1667,113.55,4/3/20,43,0
Ningxia,China,37.2692,106.1655,4/3/20,75,0
Qinghai,China,35.7452,95.9956,4/3/20,18,0
Shaanxi,China,35.1917,108.8701,4/3/20,255,3
Shandong,China,36.3427,118.1498,4/3/20,778,7
Shanghai,China,31.201999999999998,121.4491,4/3/20,526,6
Shanxi,China,37.5777,112.2922,4/3/20,137,0
Sichuan,China,30.6171,102.7103,4/3/20,555,3
Tianjin,China,39.3054,117.323,4/3/20,180,3
Tibet,China,31.6927,88.0924,4/3/20,1,0
Xinjiang,China,41.1129,85.2401,4/3/20,76,3
Yunnan,China,24.974,101.48700000000001,4/3/20,184,2
Zhejiang,China,29.1832,120.0934,4/3/20,1260,1
,Colombia,4.5709,-74.2973,4/3/20,1267,25
,Congo (Brazzaville),-4.0383,21.7587,4/3/20,22,2
,Congo (Kinshasa),-4.0383,21.7587,4/3/20,134,13
,Costa Rica,9.7489,-83.7534,4/3/20,416,2
,Cote d'Ivoire,7.54,-5.5471,4/3/20,218,1
,Croatia,45.1,15.2,4/3/20,1079,8
,Diamond Princess,0.0,0.0,4/3/20,712,11
,Cuba,22.0,-80.0,4/3/20,269,6
,Cyprus,35.1264,33.4299,4/3/20,396,11
,Czechia,49.8175,15.472999999999999,4/3/20,4091,53
Faroe Islands,Denmark,61.8926,-6.9118,4/3/20,179,0
Greenland,Denmark,71.7069,-42.6043,4/3/20,10,0
,Denmark,56.2639,9.5018,4/3/20,3757,139
,Djibouti,11.8251,42.5903,4/3/20,49,0
,Dominican Republic,18.7357,-70.1627,4/3/20,1488,68
,Ecuador,-1.8312,-78.1834,4/3/20,3368,145
,Egypt,26.0,30.0,4/3/20,985,66
,El Salvador,13.7942,-88.8965,4/3/20,46,2
,Equatorial Guinea,1.5,10.0,4/3/20,16,0
,Eritrea,15.1794,39.7823,4/3/20,22,0
,Estonia,58.5953,25.0136,4/3/20,961,12
,Eswatini,-26.5225,31.4659,4/3/20,9,0
,Ethiopia,9.145,40.4897,4/3/20,35,0
,Fiji,-17.7134,178.065,4/3/20,7,0
,Finland,64.0,26.0,4/3/20,1615,20
French Guiana,France,3.9339,-53.1258,4/3/20,57,0
French Polynesia,France,-17.6797,149.4068,4/3/20,39,0
Guadeloupe,France,16.25,-61.5833,4/3/20,130,7
Mayotte,France,-12.8275,45.1662,4/3/20,128,2
New Caledonia,France,-20.9043,165.618,4/3/20,18,0
Reunion,France,-21.1351,55.2471,4/3/20,321,0
Saint Barthelemy,France,17.9,-62.8333,4/3/20,6,0
St Martin,France,18.0708,-63.0501,4/3/20,22,1
Martinique,France,14.6415,-61.0242,4/3/20,143,3
,France,46.2276,2.2137,4/3/20,64338,6507
,Gabon,-0.8037,11.6094,4/3/20,21,1
,Gambia,13.4432,-15.3101,4/3/20,4,1
,Georgia,42.3154,43.3569,4/3/20,155,0
,Germany,51.0,9.0,4/3/20,91159,1275
,Ghana,7.9465,-1.0232,4/3/20,205,5
,Greece,39.0742,21.8243,4/3/20,1613,63
,Guatemala,15.7835,-90.2308,4/3/20,50,1
,Guinea,9.9456,-9.6966,4/3/20,73,0
,Guyana,5.0,-58.75,4/3/20,23,4
,Haiti,18.9712,-72.2852,4/3/20,18,0
,Holy See,41.9029,12.4534,4/3/20,7,0
,Honduras,15.2,-86.2419,4/3/20,222,15
,Hungary,47.1625,19.5033,4/3/20,623,26
,Iceland,64.9631,-19.0208,4/3/20,1364,4
,India,21.0,78.0,4/3/20,2567,72
,Indonesia,-0.7893,113.9213,4/3/20,1986,181
,Iran,32.0,53.0,4/3/20,53183,3294
,Iraq,33.0,44.0,4/3/20,820,54
,Ireland,53.1424,-7.6921,4/3/20,4273,120
,Israel,31.0,35.0,4/3/20,7428,40
,Italy,43.0,12.0,4/3/20,119827,14681
,Jamaica,18.1096,-77.2975,4/3/20,47,3
,Japan,36.0,138.0,4/3/20,2617,63
,Jordan,31.24,36.51,4/3/20,310,5
,Kazakhstan,48.0196,66.9237,4/3/20,464,6
,Kenya,-0.0236,37.9062,4/3/20,122,4
,South Korea,36.0,128.0,4/3/20,10062,174
,Kuwait,29.5,47.75,4/3/20,417,0
,Kyrgyzstan,41.2044,74.7661,4/3/20,130,1
,Latvia,56.8796,24.6032,4/3/20,493,1
,Lebanon,33.8547,35.8623,4/3/20,508,17
,Liberia,6.4281,-9.4295,4/3/20,7,0
,Liechtenstein,47.14,9.55,4/3/20,75,0
,Lithuania,55.1694,23.8813,4/3/20,696,9
,Luxembourg,49.8153,6.1296,4/3/20,2612,31
,Madagascar,-18.7669,46.8691,4/3/20,70,0
,Malaysia,2.5,112.5,4/3/20,3333,53
,Maldives,3.2028,73.2207,4/3/20,19,0
,Malta,35.9375,14.3754,4/3/20,202,0
,Mauritania,21.0079,10.9408,4/3/20,6,1
,Mauritius,-20.2,57.5,4/3/20,186,7
,Mexico,23.6345,-102.5528,4/3/20,1510,50
,Moldova,47.4116,28.3699,4/3/20,591,8
,Monaco,43.7333,7.4167,4/3/20,64,1
,Mongolia,46.8625,103.8467,4/3/20,14,0
,Montenegro,42.5,19.3,4/3/20,174,2
,Morocco,31.7917,-7.0926,4/3/20,791,48
,Namibia,-22.9576,18.4904,4/3/20,14,0
,Nepal,28.1667,84.25,4/3/20,6,0
Aruba,Netherlands,12.5186,-70.0358,4/3/20,62,0
Curacao,Netherlands,12.1696,-68.99,4/3/20,11,1
Sint Maarten,Netherlands,18.0425,-63.0548,4/3/20,23,2
,Netherlands,52.1326,5.2913,4/3/20,15723,1487
,New Zealand,-40.9006,174.886,4/3/20,868,1
,Nicaragua,12.8654,-85.2072,4/3/20,5,1
,Niger,17.6078,8.0817,4/3/20,120,5
,Nigeria,9.082,8.6753,4/3/20,210,4
,North Macedonia,41.6086,21.7453,4/3/20,430,12
,Norway,60.472,8.4689,4/3/20,5370,59
,Oman,21.0,57.0,4/3/20,252,1
,Pakistan,30.3753,69.3451,4/3/20,2686,40
,Panama,8.538,-80.7821,4/3/20,1475,37
,Papua New Guinea,-6.315,143.9555,4/3/20,1,0
,Paraguay,-23.4425,-58.4438,4/3/20,92,3
,Peru,-9.19,-75.0152,4/3/20,1595,61
,Philippines,13.0,122.0,4/3/20,3018,136
,Poland,51.9194,19.1451,4/3/20,3383,71
,Portugal,39.3999,-8.2245,4/3/20,9886,246
,Qatar,25.3548,51.1839,4/3/20,1075,3
,Romania,45.9432,24.9668,4/3/20,3183,133
,Russia,60.0,90.0,4/3/20,4149,34
,Rwanda,-1.9403,29.8739,4/3/20,89,0
,Saint Lucia,13.9094,-60.9789,4/3/20,13,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/3/20,3,0
,San Marino,43.9424,12.4578,4/3/20,245,30
,Saudi Arabia,24.0,45.0,4/3/20,2039,25
,Senegal,14.4974,-14.4524,4/3/20,207,1
,Serbia,44.0165,21.0059,4/3/20,1476,39
,Seychelles,-4.6796,55.492,4/3/20,10,0
,Singapore,1.2833,103.8333,4/3/20,1114,5
,Slovakia,48.669,19.699,4/3/20,450,1
,Slovenia,46.1512,14.9955,4/3/20,934,20
,Somalia,5.1521,46.1996,4/3/20,7,0
,South Africa,-30.5595,22.9375,4/3/20,1505,9
,Spain,40.0,-4.0,4/3/20,119199,11198
,Sri Lanka,7.0,81.0,4/3/20,159,4
,Sudan,12.8628,30.2176,4/3/20,10,2
,Suriname,3.9193,-56.0278,4/3/20,10,1
,Sweden,63.0,16.0,4/3/20,6131,358
,Switzerland,46.8182,8.2275,4/3/20,19606,591
,Taiwan*,23.7,121.0,4/3/20,348,5
,Tanzania,-6.369,34.8888,4/3/20,20,1
,Thailand,15.0,101.0,4/3/20,1978,19
,Togo,8.6195,0.8248,4/3/20,40,3
,Trinidad and Tobago,10.6918,-61.2225,4/3/20,98,6
,Tunisia,34.0,9.0,4/3/20,495,18
,Turkey,38.9637,35.2433,4/3/20,20921,425
,Uganda,1.0,32.0,4/3/20,48,0
,Ukraine,48.3794,31.1656,4/3/20,1072,27
,United Arab Emirates,24.0,54.0,4/3/20,1264,9
Bermuda,United Kingdom,32.3078,-64.7505,4/3/20,35,0
Cayman Islands,United Kingdom,19.3133,-81.2546,4/3/20,28,1
Channel Islands,United Kingdom,49.3723,-2.3644,4/3/20,232,4
Gibraltar,United Kingdom,36.1408,-5.3536,4/3/20,95,0
Isle of Man,United Kingdom,54.2361,-4.5481,4/3/20,114,1
Montserrat,United Kingdom,16.7425,-62.1874,4/3/20,6,0
,United Kingdom,55.3781,-3.4360000000000004,4/3/20,38168,3605
,Uruguay,-32.5228,-55.7658,4/3/20,369,4
,US,37.0902,-95.7129,4/3/20,275586,7087
,Uzbekistan,41.3775,64.5853,4/3/20,227,2
,Venezuela,6.4238,-66.5897,4/3/20,153,7
,Vietnam,16.0,108.0,4/3/20,237,0
,Zambia,-15.4167,28.2833,4/3/20,39,1
,Zimbabwe,-20.0,30.0,4/3/20,9,1
Diamond Princess,Canada,0.0,0.0,4/3/20,0,1
